pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,mass
6.57748,6.55618,-0.477266,-0.00445012,0.00348993,0.000266889,4.14e+14
6.38682,6.44213,-0.41628,-0.00498625,0.00425271,1.67756e-05,1.495e+14
6.53957,6.46762,-0.414546,-0.00463233,0.00335117,9.33651e-05,7.82e+13
6.39167,6.76775,-0.365017,-0.00372391,0.00383616,-1.82108e-05,8.28e+12
6.30185,6.71896,-0.381678,-0.00388387,0.00415362,-6.38668e-05,2.599e+14
6.37015,6.4523,-0.339135,-0.00483367,0.00439192,-0.000242573,2.599e+14
6.36,6.44158,-0.312344,-0.00470205,0.0045252,0.000230089,2.599e+14
6.52988,6.53509,-0.375904,-0.00457908,0.00308343,0.000326514,2.599e+14
6.50177,6.5742,-0.413302,-0.00379334,0.0030728,4.21645e-05,2.599e+14
6.27325,6.74686,-0.331333,-0.00400333,0.0041913,5.94123e-05,2.599e+14
6.40777,6.56714,-0.368576,0.00210651,-0.000619523,0.00184385,1.49867e+12
6.51587,6.45269,-0.32977,-0.00477134,0.00352244,0.000188752,2.599e+14
6.41958,6.46027,-0.356761,-0.00520067,0.00406706,0.000130664,2.599e+14
6.44394,6.45334,-0.403699,-0.00381438,0.00414211,-0.000488137,2.599e+14
6.40965,6.56822,-0.369325,-0.00621582,0.011485,-0.00368956,5.99467e+10
14.4313,-13.7357,-0.237118,0.00511252,0.00187581,-0.00191343,1.25052e+21
14.4321,-13.7361,-0.238802,0.00159971,0.00256932,-0.00248442,1.27495e+21
14.4311,-13.7362,-0.240929,0.000665999,0.00304328,-0.000530328,3.40027e+21
14.427,-13.7351,-0.23981,0.00195142,0.00305995,0.00159808,3.07634e+21
14.4313,-13.7358,-0.23836,0.00158234,0.00235036,-0.00371281,6.47188e+19
14.4302,-13.7356,-0.238121,0.00299907,0.00345897,0.00615916,4.496e+16
14.4309,-13.7357,-0.238037,0.00396777,0.00158727,-0.00580302,5.39521e+16
14.4309,-13.7357,-0.238112,0.00275925,0.00187778,-0.00568647,9.29174e+16
14.4305,-13.7357,-0.238538,-0.00277726,0.00389555,0.000144296,3.43195e+17
14.4306,-13.7357,-0.238523,-0.00252261,0.00356306,-0.001761,1.78342e+17
14.4303,-13.7356,-0.237796,0.00695162,0.00220577,0.00337486,5.57505e+17
14.4301,-13.7356,-0.238289,0.000898624,0.00375887,0.00496574,1.68151e+18
14.4304,-13.7356,-0.237683,0.00766513,0.00177433,0.00138538,2.54774e+17
14.4307,-13.7356,-0.237682,0.00705752,0.00140705,-0.00224113,3.56683e+17
14.43,-13.7355,-0.237889,0.00474751,0.00278345,0.00424113,2.89393e+18
14.3873,-13.7262,-0.233282,0.00278732,0.00308687,0.000332117,2.99734e+17
14.5168,-13.6905,-0.275573,0.00265957,0.00237592,-5.34754e-05,2.6976e+18
14.4814,-13.8497,-0.20157,0.00241814,0.00267563,8.49984e-05,9.89121e+16
14.4965,-13.5666,-0.2404,0.00281929,0.0026262,-0.0001228,8.69228e+16
14.4388,-13.7788,-0.272948,0.00221455,0.00263719,8.19908e-06,2.54774e+16
14.3739,-13.7756,-0.242915,0.00246288,0.00297294,6.26463e-05,4.64587e+15
14.4453,-13.7548,-0.231741,0.00223653,0.00215731,-0.000372499,8.39254e+15
14.4818,-13.7669,-0.301671,0.00264994,0.00293134,0.000282116,6.29441e+15
14.5187,-13.7282,-0.250706,0.00281522,0.00226259,-0.000113669,6.29441e+15
14.43,-13.7356,-0.23831,0.00104771,0.00367359,0.00463943,1.8e+16
14.4301,-13.7355,-0.237643,0.00604704,0.00233141,0.00288108,1e+15
14.4301,-13.7355,-0.237994,0.00416575,0.00300657,0.00481946,3.8e+15
16.8088,-24.9928,0.128529,0.00331642,0.00376356,0.00129615,2.1403e+22
16.8169,-24.9303,0.131826,0.0023215,0.00170437,-0.000115437,3.08726e+19
16.8107,-24.993,0.127182,0.00864018,0.00139189,-0.00332715,1.27808e+17
16.8107,-24.9923,0.127396,-0.00367381,0.000217661,0.00191519,3.53427e+17
16.811,-24.9928,0.127107,0.00606319,0.00734559,0.000465252,1.74898e+18
16.811,-24.9923,0.127272,-0.0014348,0.0052891,0.00280024,2.84523e+18
16.811,-24.9922,0.127327,-0.00184394,0.00394273,0.00248958,3.8183e+18
16.8102,-24.9922,0.127653,-0.00034696,-0.00151255,-9.87403e-05,3.87071e+19
16.7019,-25.0671,0.144978,0.00258837,0.00191885,0.0001715,8.99201e+16
17.1321,-25.0293,-0.140181,0.00263312,0.0016587,-1.1211e-05,1.49867e+16
16.753,-24.9387,0.228363,0.00237157,0.00147912,-3.70726e-05,8.99201e+16
16.9915,-24.9949,0.0148551,0.00264528,0.00197448,-4.4717e-05,8.99201e+16
16.5102,-24.6969,-0.197767,0.00268153,0.00182387,-8.15446e-05,1.64854e+17
16.8106,-24.992,0.127557,-0.00166293,0.000294894,0.00111497,1.5e+16
-9.87687,-27.9581,5.85072,0.00294428,-0.00160395,-0.000670651,1.58639e+21
-9.87691,-27.9579,5.85111,0.003095,-0.00147837,-0.000732267,4.56705e+16
-9.87663,-27.958,5.85045,0.00300552,-0.00158259,-0.000742986,4.81106e+16
-9.8768,-27.9582,5.85046,0.00298829,-0.00157819,-0.000707014,1.66316e+16
-9.87666,-27.9578,5.85073,0.0030436,-0.00157041,-0.000791075,7.5e+15
